id,tokens,bio_tags,sentiment_tags,aspects
254,"['this', 'is', 'my', 'fave', 'shirt', 'ever', '.', 'i', 'will', 'keep', 'buying', 'it', 'if', 'something', 'ever', 'happened', 'to', 'my', 'current', 'one', '.', 'i', 'get', 'compliments', 'on', 'it', 'all', 'the', 'time', '.']","['O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
131,"['this', 'honey', 'coloring', 'is', 'the', 'bee', ""'s"", 'knees', '!', 'as', 'i', 'already', 'have', 'so', 'many', 'of', 'the', 'charter', 'school', 'cardigans', ',', 'this', 'one', 'was', 'a', 'no', 'brainer', 'to', 'grab', '.', 'it', 'is', 'a', 'new', 'brand', 'so', 'it', ""'s"", 'slightly', 'larger', 'than', 'previous', 'incarnations', 'but', 'it', 'is', 'definitely', 'a', 'better', 'quality', 'overall', '.', 'it', ""'s"", 'not', 'right', 'on', 'the', 'arms', 'or', 'shoulders', 'and', 'i', 'could', 'button', 'it', 'up', ',', 'though', 'it', 'may', 'pull', 'a', 'bit', 'around', 'the', 'buttons', 'if', 'i', 'do', 'so', '.', 'overall', ':', 'love', 'it', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'N', 'sleeve': 'N'}"
180,"['i', 'got', 'a', '2x', 'and', 'wish', 'i', ""'d"", 'gotten', 'a', '1x', '.', 'but', 'now', 'i', 'know', 'for', 'when', 'i', 'buy', 'other', 'colors', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
51,"['love', 'this', 'cardigan', ',', 'the', 'color', 'is', 'perfect', '.', 'i', 'did', 'size', 'up', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', '[SEP]']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
95,"['love', 'this', '!', 'lovely', 'and', 'soft', 'and', 'a', 'beautiful', 'yellow', '.', 'longer', 'than', 'eected', 'but', 'not', 'in', 'a', 'bad', 'way', '.', 'my', 'arms', 'are', 'a', 'bit', 'on', 'the', 'short', 'side', 'so', 'the', 'sleeves', 'were', 'a', 'bit', 'of', 'an', 'awkward', 'length', 'but', 'easily', 'solved', 'by', 'folding', 'back', 'the', 'cuffs', '.', 'definitely', 'buy', 'again', 'in', 'other', 'colours', '.']","['O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'B-length', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'N'}"
219,"['i', 'usually', 'have', 'trouble', 'getting', 'shirts', 'that', ""'s"", 'do', ""n't"", 'stretch', 'to', 'fit', 'my', 'arms', ',', 'but', 'this', 'one', 'fit', 'perfectly', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'P'}"
178,"['great', '!', 'lots', 'of', 'room', '!', 'i', 'probably', 'could', ""'ve"", 'fit', 'a', 'xl']","['O', '[SEP]', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', '[SEP]', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
232,"['love', 'this', 'shirt', '!', 'the', 'only', 'complaints', 'i', 'have', 'are', 'that', 'the', 'material', 'seems', 'a', 'little', 'cheap', ',', 'and', 'the', 'sleeves', 'do', ""n't"", 'stay', 'rolled', 'up', 'that', 'well', '.']","['O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
41,"['this', 'sweater', 'is', 'just', 'pure', 'happiness', '.', 'since', 'they', 'were', 'out', 'of', 'my', 'normal', 'size', 'i', 'sized', 'up', ',', 'hoping', 'it', 'would', ""n't"", 'be', 'too', 'big', 'and', 'it', 'is', 'just', 'perfect', '!', 'the', 'material', 'has', 'a', 'nice', 'stretch', 'but', 'is', ""n't"", 'too', 'flimsy', 'and', 'feels', 'comfortable', 'against', 'my', 'skin', '.', 'i', ""'ll"", 'definitely', 'be', 'buying', 'more', 'colors', 'in', 'this', 'style', '!']","['O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
89,"['the', 'color', 'is', 'a', 'little', 'more', 'muted', 'than', 'i', 'thought', 'it', 'would', 'be', ',', 'but', 'i', 'still', 'love', 'it', '.', 'it', 'is', 'a', 'little', 'snug', 'in', 'the', 'chest', 'so', 'sizing', 'up', 'might', 'help', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-width', 'O', 'O', 'O', 'O', 'O', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-N', 'O', 'O', 'O', 'O', 'O', '[SEP]']","{'overall': 'O', 'length': 'O', 'width': 'N', 'shoulder': 'O', 'sleeve': 'O'}"
229,"['i', 'love', 'this', 'shirt', '.', 'it', 'is', 'perfect', 'for', 'everyday', 'wear', ',', 'or', 'work', 'wear', '.', 'the', 'only', 'downside', 'to', 'this', 'article', 'is', 'that', 'the', 'length', 'is', 'quite', 'long', ',', 'which', 'is', 'fine', ',', 'because', 'it', 'can', 'easily', 'be', 'tucked', 'in', ',', 'however', 'the', 'slits', 'in', 'the', 'side', 'go', 'up', 'very', 'high', ',', 'leaving', 'my', 'skin', 'always', 'showing', 'on', 'my', 'sides', '.', 'with', 'some', 'adjustments', 'and', 'by', 'keeping', 'an', 'eye', 'on', 'this', ',', 'it', ""'s"", 'not', 'too', 'much', 'of', 'a', 'problem', '.', 'overall', ',', 'it', ""'s"", 'excellently', 'made', 'and', 'very', 'comfortable', ',', 'plus', 'i', 'just', 'love', 'the', 'look', 'of', 'it', '!', 'big', 'thumbs', 'up', '.']","['O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-length', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-N', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'N', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
136,"['love', 'the', 'color', 'but', 'the', 'fit', 'is', 'a', 'tad', 'big/wide', 'and', 'definitely', 'too', 'long', 'for', 'my', 'short', 'frame', '.', 'i', 'was', 'hoping', 'for', 'a', 'tighter', 'fit', 'around', 'the', 'waist', '.', 'however', 'i', 'love', 'the', 'fit', 'and', 'length', 'of', 'the', 'sleeves', '.', 'a', 'size', 'xs', 'would', 'have', 'been', 'perfect', '.', 'as', 'much', 'as', 'i', 'wanted', 'to', 'love', 'this', ',', 'it', 'will', 'probably', 'be', 'returned', '.']","['O', 'O', 'O', 'O', 'O', 'B-overall', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-N', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'N', 'length': 'N', 'width': 'O', 'shoulder': 'O', 'sleeve': 'P'}"
26,"['this', 'sweater', 'is', 'awesome', '.', 'i', 'want', 'it', 'in', 'all', 'the', 'colors', ',', 'but', 'this', 'mustard', 'yellow', 'is', 'one', 'of', 'my', 'favorite', 'colors', 'of', 'all', 'time', '.', 'this', 'cardi', 'is', 'the', 'perfect', 'length', 'and', 'adds', 'just', 'the', 'right', 'amount', 'of', 'pep', 'to', 'any', 'outfit', '.', 'the', 'sleeves', 'a', '3/4', 'length', ',', 'which', 'is', 'the', 'perfect', 'length', 'for', 'a', 'springy/summery', ',', 'light', 'weight', 'piece', '.']","['O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'B-length', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'B-sleeve', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'B-P', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'B-P', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'P', 'width': 'O', 'shoulder': 'O', 'sleeve': 'P'}"
301,"['when', 'i', 'first', 'got', 'this', 'shirt', ',', 'it', 'was', 'way', 'to', 'tight', 'on', 'my', 'shoulders', '.', 'i', ""'ve"", 'lost', 'a', 'bit', 'of', 'weight', 'and', 'it', ""'s"", 'much', 'more', 'comfortable', '.', 'if', 'you', 'are', 'broad', 'shouldered', ',', 'go', 'up', 'a', 'size', 'would', 'be', 'my', 'suggestion', '.', 'i', 'do', ""n't"", 'usually', 'wear', 'this', 'tunic', 'style', '(', 'unless', 'i', 'have', 'on', 'leggings', ')', ',', 'but', 'typically', 'tuck', 'it', 'in', 'to', 'give', 'me', 'some', 'shape', '.', 'i', 'love', 'this', 'top', 'though', '!', 'the', 'colors', 'are', 'gorgeous', 'and', 'i', 'get', 'a', 'ton', 'of', 'compliments', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-shoulder', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-N', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'N', 'sleeve': 'O'}"
141,"['i', 'can', 'happily', 'wear', 'a', '3', 'or', '4x', 'in', 'these', 'babies', '?', 'they', ""'re"", 'pretty', 'versatile', '.', 'i', 'think', 'i', ""'ve"", 'got', 'about', '9', 'or', '10', 'colours', 'and', 'i', 'wear', 'one', 'pretty', 'much', 'every', 'day', '.', 'my', 'only', 'downside', 'is', 'that', 'they', 'do', 'tend', 'to', 'pill', 'a', 'bit', 'under', 'the', 'arms', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
211,"['i', 'was', 'impressed', 'with', 'the', 'material', 'more', 'robust', 'and', 'less', 'sheer', 'than', 'i', 'was', 'eecting', '.', 'the', 'colour', 'is', 'as', 'pictured', ',', 'which', 'is', 'what', 'i', 'wanted', '(', 'yay', '!', ')', '.', 'the', 'neckline', 'is', 'cut', 'such', 'that', 'it', 'sits', 'flush', 'against', 'the', 'base', 'of', 'my', 'throat', ',', 'which', 'is', 'a', 'bit', 'irritating', ',', 'but', 'i', ""'ll"", 'get', 'used', 'to', 'it', ',', 'i', 'think.the', 'sleeves', 'and', 'the', 'tabs', 'are', 'both', 'a', 'bit', 'longer', 'than', 'eected', ',', 'and', 'it', 'took', 'a', 'while', 'to', 'style', 'them', 'how', 'i', 'wanted', '.', 'overall', ',', 'though', ',', 'i', 'quite', 'like', 'this', 'shirt', ',', 'and', 'will', 'probably', 'get', 'a', 'fair', 'bit', 'of', 'wear', 'out', 'of', 'it', 'this', 'autumn', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'N'}"
0,"['favorite', 'cardigan', '!', 'i', 'have', 'it', 'in', '4', 'other', 'colors', '.', 'perfect', 'weight', 'and', 'length', '.', 'it', 'works', 'with', 'every', 'outfit', '.']","['O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'B-length', '[SEP]', 'O', 'O', 'O', 'O', 'O', '[SEP]']","['O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'B-P', '[SEP]', 'O', 'O', 'O', 'O', 'O', '[SEP]']","{'overall': 'O', 'length': 'P', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
291,"['the', 'shirt', 'was', 'too', 'small', 'in', 'the', 'busy', 'area', 'and', 'arms', '.', 'had', 'to', 'return', 'it', 'and', 'i', 'usually', 'wear', 'a', '16w18w', 'in', 'a', 'blouse', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-sleeve', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-N', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'N'}"
280,"['there', 'is', 'no', 'stretch', 'to', 'this', 'top', '.', 'i', 'normally', 'wear', 'a', '2x', 'so', 'that', ""'s"", 'what', 'i', 'got', ',', 'it', ""'s"", 'too', 'small', 'in', 'the', 'arms', 'and', 'hips', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'N', 'shoulder': 'O', 'sleeve': 'N'}"
100,"['it', ""'s"", 'a', 'little', 'small', 'in', 'the', 'arms', 'but', 'overall', 'i', 'really', 'like', 'it', '.', 'i', 'might', 'size', 'up', 'for', 'the', 'next', 'one', 'i', 'get', 'though', '.', 'love', 'the', 'color', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'N'}"
192,"['i', 'love', 'the', 'color', 'of', 'this', 'sweater', '!', 'it', ""'s"", 'a', 'little', 'big', 'on', 'me', 'and', 'the', 'cardigan', 'started', 'to', 'pill', 'after', 'a', 'few', 'washes', ',', 'but', 'it', ""'s"", 'over', 'a', 'year', 'later', 'and', 'i', 'still', 'love', 'it', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'N', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
